iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,control_world_rides_count,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes
82,30636.18662646372,30833.247191389906,41317.57823077329,42627.304852749476,6452,6526,15635,5878.168122695781,4791.990000000002,0.0,24080.076880292363,7877.069849761325,6794,1187,0,7224,7224,62010.73493965056,12028.636212040463,0.0,48723.2740520317,20197.61499938801,30.397419088064,15.421328476974953,,40.56892094257427,16.817331389998344
83,32415.273309343804,32556.028858974823,43513.6616470329,45707.03786327742,6844,6882,16812,6511.944557245645,5087.250000000001,0.0,25715.994359297085,8391.848946734694,6794,1356,0,7728,7728,65567.36745985592,13220.37065960422,0.0,52056.39579306945,21517.561401883828,30.201458986575734,15.213314913238458,,40.82854572005447,16.876518746575552
84,31245.50377505733,30518.525592889942,40933.51399480314,41869.129433419555,6482,6565,15510,6033.566058377138,4700.220000000001,0.0,23435.20979878535,7700.13357625707,6794,1266,0,7122,7122,63496.16352578801,12224.528354813172,0.0,47318.486663552176,19743.932246812998,30.39548277921877,14.53570553485514,,40.16849462101204,16.760553689994055
85,31279.113319876902,31796.325792320047,42496.533243390964,43609.91661544712,6620,6681,15994,5992.416959404729,4867.800000000001,0.0,24760.922983901582,7988.776672140806,6794,1250,0,7372,7372,63228.49569199205,12160.04348565315,0.0,50266.469189491225,20484.042749078988,30.195079127025814,14.993888391680827,,41.202023925812476,16.79019897465491
86,29399.842409194636,29531.190340065135,39460.32729883882,41500.12423850308,6184,6220,15190,5949.70320702575,4580.52,0.0,23278.12765223839,7691.773379238941,6794,1266,0,6962,6962,59527.801049217014,12009.495402630131,0.0,47225.96833907279,19722.49584420241,29.77878991956829,14.451859690288966,,41.137603082816014,17.179874428747745
87,27940.61745377505,28007.27735756118,37412.09846603673,39366.89544700823,5887,5905,14533,5878.4973827522435,4361.0700000000015,0.0,21929.48402063574,7197.844043620247,6794,1235,0,6649,6649,56547.737060961656,11906.403545518573,0.0,44403.805181117285,18456.010368257044,29.715048376753366,14.976608233356696,,40.62562230660319,16.885645350646882
88,28939.618212406567,28988.36883135389,38533.48109354524,39881.299097158306,6107,6162,14713,5360.580617005669,4536.630000000001,0.0,22821.588410775606,7162.500069377025,6794,1149,0,6782,6782,58545.174903606574,10798.924658988895,0.0,46242.534386604115,18365.384793274425,30.177925208044627,14.398566211985194,,40.67065469358322,16.152493221877243
89,24996.43684408207,25472.042922749642,33652.68332310157,35569.64776590834,5264,5288,12844,5186.840141094347,3910.2000000000007,0.0,20125.270663913463,6347.336960900529,6794,1078,0,5883,5883,50595.991907902746,10535.487541267557,0.0,40957.104266444774,16275.222976668025,29.83254239852756,14.965181166573235,,41.79296353718855,16.60737038435513
90,32109.609630008268,31846.962572106997,42514.87195850206,44713.7344444421,6689,6739,16392,6108.371914560024,5071.290000000001,0.0,25345.17544156236,8188.897088319716,6794,1304,0,7544,7544,65181.050333354535,12318.902345025701,0.0,51395.32164503169,20997.172021332604,30.615805699086206,14.859954577835586,,40.43691710860086,16.520198285863575
91,31841.326834685293,31544.24936627675,41846.08420936968,44019.50074083673,6679,6704,16221,6447.231647501699,4919.670000000001,0.0,24707.182002119403,7945.417091215625,6794,1353,0,7434,7434,64518.786755603316,13062.132429491536,0.0,49900.466672101036,20372.86433645032,30.51976667720119,15.259500501742448,,40.47077588978186,16.523004328021344
92,31274.078955145655,31228.10405872838,41765.24938891919,43236.893855644244,6588,6647,15943,5876.86315104229,4943.6100000000015,0.0,24487.703068763978,7928.717635837975,6794,1255,0,7344,7344,63297.638346527325,11850.931156518693,0.0,49558.21299683071,20330.045220097367,30.242541016018787,14.795169983169403,,39.998557705270954,16.40843036327471
93,28749.688911511766,28923.689681442345,38554.95110540927,40594.81078926741,6076,6101,14909,6010.057006051255,4532.640000000001,0.0,22605.78569790663,7446.328085309518,6794,1269,0,6820,6820,58137.66387567119,12156.556425772447,0.0,45794.3223023247,19093.14893669107,29.616741658518183,15.026645767333061,,40.31190343514498,16.807349416101292
94,28395.460777147102,28632.816259196137,38270.063451688475,38256.54987113677,5943,6074,13868,5839.138349128052,4169.550000000001,0.0,21379.79725913242,6868.064262876293,6794,1214,0,6327,6327,57570.41224909514,11859.329100328341,0.0,43445.63399777543,17610.421186862288,29.922251688718887,15.088204962249797,,41.574769375861656,16.85207769077731
95,32120.36077610636,31660.72621181769,42338.66854023992,43997.41155258594,6720,6773,16290,6534.789105688495,4979.52,0.0,24381.446881139298,8101.655565758151,6794,1372,0,7459,7459,65129.13019514452,13237.920783816655,0.0,49190.88943881872,20773.475809636282,29.875747795937855,14.975023511104814,,39.415776793925254,16.64541330900343
96,31989.16258407625,32284.25058119548,42758.142235591156,44890.17237899693,6742,6783,16427,6218.643429102467,5059.3200000000015,0.0,25608.033309063845,8004.175640830617,6794,1295,0,7566,7566,64736.31431814423,12624.726741288378,0.0,51923.16233093293,20523.527284181073,30.435502735375753,15.247254518464224,,40.948866191587484,16.18574706954343
97,30286.592175450038,30590.721845094515,41140.775381816886,40773.81392885727,6394,6481,15028,5425.76347625593,4656.330000000002,0.0,23328.44671787958,7363.273734721759,6794,1128,0,6950,6950,61263.0568601283,11019.906349374181,0.0,47301.145430460456,18880.189063389123,30.343267389860475,15.033978648532308,,40.53225829516749,16.178396798105503
98,27762.42130335329,27615.822561966368,36945.16123713735,38429.07677819234,5826,5911,14144,5477.786376823773,4301.220000000001,0.0,21572.33930283971,7077.731098528854,6794,1138,0,6503,6503,56247.23411116228,11127.657376471212,0.0,43600.87000728131,18148.028457766293,30.338313975815687,15.22251351090453,,40.446076073544816,16.834905804978007
99,31338.443762091003,31416.8979322215,42043.41895186017,43622.20464695568,6628,6704,16175,6015.634368915755,4975.5300000000025,0.0,24670.360641185798,7960.679636854129,6794,1247,0,7464,7464,63360.11221048976,12227.267612604499,0.0,49849.64266970717,20411.99906885674,30.142774600613585,15.226983328274594,,39.97565570946846,16.368884578072766
100,31878.694813188944,31627.096336831062,42246.10493368031,44200.80928720817,6664,6702,16337,6028.4124614267985,5015.430000000001,0.0,25061.522199586318,8095.444626195051,6794,1277,0,7530,7530,64653.06362356139,12183.10887545333,0.0,50742.36461432389,20757.550323577052,30.7432542194776,15.040875154880654,,40.36783183319323,16.513564298788427
101,27677.59451597379,28109.543009612637,37389.42970986358,38638.45824281727,5847,5906,14111,5867.376658278164,4225.410000000001,0.0,21562.42674489077,6983.244839648335,6794,1215,0,6448,6448,55975.88337429178,11929.17091866196,0.0,43765.19678177121,17905.755999098295,29.94964332492872,15.59368747537511,,41.3269091423713,16.908173747968174
102,31949.041077860784,32000.67964013466,42874.87731229205,44765.01900779277,6725,6759,16401,6316.529750634287,5007.450000000001,0.0,25154.201617244988,8286.837639913498,6794,1337,0,7532,7532,64677.028404771234,12768.025001626376,0.0,50967.18363396151,21248.30164080384,29.98471414222125,14.6927790582582,,40.61130170036774,16.93091764207477
103,30200.90952067337,30053.054941680788,40036.79923760853,41529.59604546879,6339,6404,15339,5715.057994281616,4704.210000000001,0.0,23675.0032523342,7435.324798852969,6794,1201,0,7069,7069,61184.383386341964,11574.507677645168,0.0,47925.64936495948,19064.93538167428,30.53112943430238,14.97348988052415,,40.649405737879114,16.170428652819577
104,27390.05406555661,27078.61878754841,36208.064652145506,35704.33523129432,5732,5914,13073,5320.151536605837,4057.830000000001,0.0,19970.599484006336,6355.754210682145,6794,1135,0,5969,5969,55533.47196296567,10731.157786168811,0.0,40370.76790770855,16296.805668415756,29.649477823259833,14.680106410627648,,39.695936979064456,16.024391021057774
105,30928.049365125524,31097.545983942488,41059.41898829676,42880.09246921257,6534,6557,15823,6164.660085085323,4871.790000000001,0.0,24299.712641436556,7543.929742690694,6794,1285,0,7269,7269,62548.84452596288,12511.94893611621,0.0,49189.006772914254,19343.409596642807,30.028249892444972,15.129321567250557,,40.285836832853605,15.842268301918761
106,30380.57876598571,30190.151119513816,40365.921900882495,42122.085599930506,6374,6425,15618,5562.3403700954705,4776.030000000002,0.0,24085.285051366278,7698.430178468754,6794,1184,0,7217,7217,61555.33016919413,11226.513769475565,0.0,48739.19243940071,19739.56456017629,30.639786047383836,14.523303712128802,,40.717788169925406,16.490864294215783
107,27918.661405248924,27516.017216930475,36798.8267383646,38714.48026109505,5846,5866,14337,5294.6345116026205,4381.020000000001,0.0,21875.865138743946,7162.960610748482,6794,1125,0,6606,6606,56596.56770576647,10691.370542570821,0.0,44176.577278830635,18366.565668585856,30.692281836098953,14.78751112388772,,40.23367693882572,16.72729113714559
108,31478.61489020464,31618.8334024981,42262.48689853362,43772.50718436467,6589,6685,16141,5765.843253678067,4971.540000000001,0.0,25063.66079960297,7971.46313108363,6794,1197,0,7472,7472,63819.52535949907,11714.982701738634,0.0,50855.540511802494,20439.64905406059,30.4918898038696,14.791644825427568,,40.81504053916733,16.40421272396516
109,29525.69973658459,29712.930094513897,39726.527233025765,41545.05976418243,6225,6267,15260,5942.446503762256,4616.430000000001,0.0,23339.077092573214,7647.106167846952,6794,1230,0,7015,7015,59745.38393996048,12083.196163492961,0.0,47274.55664762362,19607.964532940903,30.02280599998014,15.122898827901079,,40.859599522578755,16.94724678733008
110,29586.73088684646,29438.95188231631,39630.21593913353,41265.165280407644,6217,6270,15273,5814.684795714451,4676.280000000002,0.0,23056.77053933448,7717.429945358716,6794,1215,0,7029,7029,59922.3868893499,11794.063578755,0.0,46591.71933162688,19788.281911176196,29.752922983788434,14.687501343405977,,39.754026733470035,16.884199582914842
111,30974.994238528205,30550.35971836347,41211.00900062492,41993.34690064816,6479,6566,15458,5818.101155450507,4752.090000000002,0.0,23538.865918607364,7884.289826590295,6794,1242,0,7108,7108,62810.2416372518,11733.59270628335,0.0,47563.758765659906,20216.127760487936,30.28459095335188,14.612195151037797,,39.93598552952133,16.974078724171232
112,28404.462840488985,28408.990061294033,38050.16729417391,38476.1387925546,5922,6021,14137,5503.523028640459,4241.370000000001,0.0,21696.637983745546,7034.607780168596,6794,1157,0,6490,6490,57647.34061663842,11144.930842667844,0.0,44055.48200960397,18037.45584658614,30.679798092942214,15.122022853009286,,41.44447978325867,16.968443882018946
113,27722.272679185135,27985.486160887307,37497.65910045275,39085.51388191798,5847,5873,14404,5255.618005794111,4369.050000000001,0.0,22200.835178655296,7260.01069746857,6794,1086,0,6659,6659,56090.442767141365,10691.328219984898,0.0,44986.756868346914,18615.412044791206,30.48393628648987,14.973849047597897,,41.083796226800835,17.000376296612973
114,30241.317126739857,30404.270202517248,40706.209285286684,42622.39308385122,6376,6456,15653,6089.67836815555,4803.960000000002,0.0,23862.846545734552,7865.908169961112,6794,1247,0,7203,7203,61193.1208377945,12417.124020911666,0.0,48286.786014703976,20168.9953075926,29.835748823888103,15.348731793463122,,40.10530399892357,16.751657232219767
115,30419.25598699547,30422.868529525706,40390.76491012241,42582.12962409938,6390,6406,15727,5853.1270800816255,4776.030000000002,0.0,24294.919033599614,7658.053510418149,6794,1231,0,7248,7248,61613.476889731974,11851.607897645194,0.0,49215.17700922978,19636.034642097817,30.7299136607142,15.002035313474929,,41.115436097936325,16.40437313458464
116,29471.447850215194,29250.101108951305,39224.24401233245,41320.912789384165,6172,6208,15162,5931.520684361993,4680.27,0.0,23026.330111566698,7682.7919934554775,6794,1242,0,6960,6960,59742.17397491075,12024.412011184597,0.0,46575.20541427358,19699.466649885842,30.036286563554928,15.163192952313489,,39.70605747167398,16.794089215588954
117,30501.638617069973,30465.546489158187,40818.91423472018,42619.586858595816,6418,6439,15772,5983.6381387850415,4784.010000000002,0.0,23935.086814386646,7916.851905424125,6794,1260,0,7256,7256,61752.91953094865,12111.892663551389,0.0,48415.60721637601,20299.62027031827,30.31562078102536,15.008541094859218,,40.379989338095086,16.930458941049434
118,26171.1541092105,25998.797882290244,34841.65886352994,34938.39578417816,5448,5518,12800,5189.48656640908,3854.3400000000006,0.0,19498.306121768,6396.263096001078,6794,1098,0,5851,5851,53136.29258771923,10490.991195920718,0.0,39559.75928658461,16400.674605130967,30.22542240484598,14.817784175029264,,40.95213176665074,16.977924021874706
119,29341.07851622733,29553.31194017458,39256.700722117355,41546.46693957547,6225,6236,15316,5905.005870308811,4708.200000000002,0.0,23424.386185934683,7508.874883331977,6794,1236,0,7040,7040,59271.9961954547,11971.809923868743,0.0,47385.60560496073,19253.525341876863,29.844912485123213,15.13503150931573,,40.15729288555994,16.316546899895645
120,30816.045922871876,31445.41292083021,41709.95160580336,42015.42298689973,6549,6663,15264,6067.56600958116,4712.190000000001,0.0,23859.00310462763,7376.663872690939,6794,1254,0,7005,7005,62223.194674030456,12342.476947644001,0.0,48438.46949904521,18914.522750489585,29.714992681007857,15.256460998323858,,41.01479212450907,16.015683954690587
121,30994.379548356148,31005.28106247157,41212.22558482138,41752.1743329177,6470,6550,15290,5704.5540979874,4680.270000000001,0.0,23874.484450289186,7492.865784641106,6794,1184,0,7053,7053,62883.02448296448,11591.164353813845,0.0,48429.447308433824,19212.47637087463,31.191976430041905,15.413782385390752,,41.286826349900956,16.378922737318526
122,31207.705653228506,31345.607765597735,41690.24402407909,43726.47263562922,6597,6648,16189,5765.594033269739,5027.4000000000015,0.0,25136.566477206034,7796.912125153456,6794,1213,0,7488,7488,63104.37346981669,11673.318034024971,0.0,50904.0166082206,19992.08237218835,30.338641091258022,14.813855373128137,,40.400013181127456,15.866732041419326
123,31283.030798410815,31481.46720654823,41979.42751943109,42998.2125873366,6549,6638,15755,6275.418542729381,4803.960000000001,0.0,24183.610149513275,7735.223895093945,6794,1279,0,7238,7238,63420.591790796956,12811.329596742005,0.0,49040.02602439301,19833.907423317807,30.028689294884924,15.251582853264292,,40.73091862491114,16.473345035978245
124,27951.571457684477,28114.982207153866,37532.892729522864,38821.84778570073,5891,5943,14261,5482.467639044569,4333.14,0.0,21924.065627212487,7082.174519443674,6794,1155,0,6553,6553,56565.5678402166,11096.07086934505,0.0,44428.37340310894,18159.42184472737,30.184401195419746,14.894054858181276,,40.91010442275225,16.7213829141136
125,30212.664281459518,30023.837670623896,39885.26848995173,41501.87982245849,6359,6417,15336,5633.869508567357,4640.370000000001,0.0,23794.9103175907,7432.7299963004325,6794,1230,0,7053,7053,61163.24174733209,11291.97309889066,0.0,48217.71876305308,19058.282041795977,30.581620873666044,14.25754179152861,,41.45977537665785,16.387172864828873
126,30412.70307148435,30129.06356528978,40583.63683083637,42218.993493139424,6363,6406,15623,5761.814621102742,4728.1500000000015,0.0,23770.774710382248,7958.25416165443,6794,1211,0,7206,7206,61665.905311498325,11668.75543872498,0.0,48055.8325907237,20405.779901678026,30.740730464356094,14.90262508138567,,40.55344522423941,17.220067427576392
127,25825.14081705015,26106.88292992056,34668.33474221706,36257.20517661437,5427,5456,13166,5353.949597429559,4021.920000000001,0.0,20337.695205885073,6543.640373299735,6794,1122,0,6022,6022,52302.92517192346,10851.152813921944,0.0,41314.603092013014,16778.56505974291,29.88738581252769,15.15524136022618,,40.98670941667958,16.645401844983045
128,30365.566461749637,30029.028403979904,39824.021643412765,40567.580557246874,6300,6389,14934,5735.8002364610065,4576.530000000001,0.0,23143.988360342453,7111.261960443417,6794,1206,0,6864,6864,61706.580671152915,11614.872401182067,0.0,46897.40605216013,18234.00502677799,30.86872469792542,14.90997740844938,,40.88701486674815,15.897127311925015
